timestamp,date_A,time_A,ac_power__5034,ambient_temp__4217,dc_power__5033,inv1_ac_current__4206,inv1_ac_power__4207,inv1_ac_voltage__4205,inv1_dc_current1__4203,inv1_dc_current2__4204,inv1_dc_voltage__4202,inv2_ac_current__4212,inv2_ac_power__4213,inv2_ac_voltage__4211,inv2_dc_current1__4209,inv2_dc_current2__4210,inv2_dc_voltage__4208,module_temp_1__4218,module_temp_2__4219,module_temp_3__4220,module_temp_4__4221,module_temp_5__4222,module_temp_6__4223,module_temp_7__4224,module_temp_8__4225,poa_irradiance__4214,poa_irradiance_refcell1__4215,poa_irradiance_refcell2__4216,system_id,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,site_location,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,azimuth,tilt
23-06-2019 03:00,23-06-2019,03:00,-192.9057,22.79167,0.0559,2.404909,-98.93153,282.1738,0.042,0.039,0.6,2.325282,-93.97419,281.631,0.02725,-0.009,0.4,24.31667,24.29167,24.1,24.05833,24.19167,23.90833,24.11667,23.73333,0,0.01871818,0,1403,26.7,0.79,0.156,0.64,0,0,0,0,7,23.3,0,0,0,0,0.3,81.71,117.48,0.95,0.14,1018,4.2,275,2.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 04:00,23-06-2019,04:00,-193.2195,23.16667,0.0558,2.402225,-98.9523,282.1981,0.042,0.039,0.6,2.3383,-94.26724,281.8049,0.027,-0.009,0.4,24.86667,24.825,24.63333,24.55,24.6,24.4,24.58333,24.24167,0,0.03743636,0,1403,26.1,0.81,0.139,0.64,0,0,0,0,7,23.2,0,0,0,0,0.301,84.01,124.26,0.95,0.14,1018,4.1,279,2.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 05:00,23-06-2019,05:00,-193.5478,23.09167,0.8745,2.464686,-99.72128,282.7784,0.042,0.039,9.349999,2.299804,-93.82647,281.4631,0.0295,-0.009,5.716667,25,24.91666,24.71667,24.70833,24.76667,24.50833,24.675,24.4,0,0.03743636,-0.05455175,1403,25.6,0.83,0.128,0.64,0,0,0,0,7,23.1,0,0,0,0,0.301,86.34,127.82,0.95,0.14,1017,4,280,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 06:00,23-06-2019,06:00,-190.5274,23.7,55.2476,2.467534,-95.76347,283.1891,0.10575,0.0405,293.9833,2.412371,-94.76392,282.5125,0.0465,-0.009,326.7333,25.23333,25.29167,25.025,24.95,24.98333,24.8,24.925,24.6,19.14048,18.25022,16.36567,1403,25.2,0.85,0.12,0.64,0,0,0,0,7,23.2,0,0,0,0,0.301,88.58,127.5,0.95,0.14,1017,3.7,279,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 07:00,23-06-2019,07:00,245.2281,25.59167,507.0886,2.473417,133.9245,282.6821,0.7825,0.042,335.4333,2.294781,111.3036,281.076,0.73525,-0.009,317.4167,28.775,29.25833,28.96667,28.575,28.63333,27.75,27.56667,27.29167,141.3868,96.47958,100.5992,1403,24.8,0.87,0.113,0.64,0,0,0,0,1,23.2,0,0,0,0,0.302,90.85,123.37,0.95,0.14,1017,3.5,277,2.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 08:00,23-06-2019,08:00,1324.5313,27.78333,1605.6476,3.618949,689.1736,284.2532,2.43825,0.045,339.6,3.33586,635.3577,282.4695,2.306,-0.009,331.8833,39.2,40.49166,39.69167,39.26667,39.4,39.26667,38.75834,38.89167,345.4315,310.1693,312.5457,1403,24.4,0.87,0.106,0.64,0,0,0,0,0,23.2,0,0,0,0,0.302,93.04,116.16,0.95,0.14,1017,3.2,275,2.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 09:00,23-06-2019,09:00,2566.503,29.58333,2892.7402,5.506681,1309.292,287.0148,4.44825,0.045,330.7833,5.273295,1257.211,284.8066,4.28,-0.012,329.5333,49.25,51.44167,49.20833,48.7,49.28333,49.54167,49.43333,50.025,586.4933,565.9922,567.6484,1403,24,0.87,0.102,0.64,0,0,0,0,0,23.2,0,0,0,0,0.303,95.37,106.79,0.94,0.14,1017,3,275,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 10:00,23-06-2019,10:00,3543.175,31.575,3914.3949,6.998211,1795.758,286.7846,6.25275,0.045,316.3833,6.844003,1747.417,285.2038,6.06425,-0.012,317.55,57.84999,59.675,56.72499,57.3,57.5,57.09166,58.375,58.06667,808.6855,795.2382,792.4377,1403,23.8,0.86,0.101,0.64,0,0,0,0,1,23.3,0,0,0,0,0.304,97.07,95.99,0.94,0.14,1017,3,275,2.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 11:00,23-06-2019,11:00,4415.071,32.825,4840.7806,8.49019,2236.083,288.3292,7.76625,0.04525,314.9,8.294695,2178.988,286.0926,7.54225,-0.012,316.1833,57.96666,60.325,57.1,57.20833,57.28333,57.08333,58.2,57.75,1000.632,989.2707,984.0235,1403,25,0.87,0.102,0.64,33,250,59,0,1,23.8,33,250,0,59,0.304,93.24,84.11,0.94,0.14,1017,3.1,274,3.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 12:00,23-06-2019,12:00,5121.906,31.64166,5594.4372,9.712701,2595.531,289.514,8.56375,0.045,330.3833,9.49012,2526.375,286.9745,8.408,-0.012,327.5667,47.80833,50.65833,48.35,47.44167,48.26666,48.29167,48.425,48.375,1104.731,1088.975,1089.91,1403,25.8,0.88,0.105,0.64,72,568,249,0,0,24.3,72,568,0,249,0.305,91.65,71.84,0.95,0.14,1018,3.2,271,3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 13:00,23-06-2019,13:00,164.9863,27.51666,432.1196,2.729466,93.20193,285.091,0.6857499,0.045,325.3667,2.660691,71.78439,284.2328,0.6435,-0.009,306.3167,30.86667,31.13333,30.55,30.40833,30.26666,30.6,30.325,30.25833,79.72192,82.64267,81.26003,1403,27.5,0.92,0.106,0.64,93,716,461,0,0,24.6,93,716,0,461,0.306,84.03,59.09,0.95,0.14,1018,3.4,280,2.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 14:00,23-06-2019,14:00,839.4352,28.09167,1115.052,3.418795,440.8946,287.4104,1.70525,0.042,338.2833,3.167906,398.5406,285.6209,1.60425,-0.009,328.4667,36.25833,36.83333,36.33333,35.83333,35.85,35.725,35.78333,35.31667,201.8779,213.9023,212.7764,1403,28.5,0.96,0.11,0.64,109,792,659,0,0,24.6,109,792,0,659,0.306,79.34,46.07,0.95,0.14,1018,3.6,284,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 15:00,23-06-2019,15:00,-194.3249,20.50833,46.3292,2.780268,-98.2363,285.6959,0.06525,0.042,333.3333,2.584575,-96.0886,283.9847,0.04325,-0.009,308.8833,23.125,23.06667,22.8,22.39166,22.675,22.625,25.425,22.40833,9.931383,10.53833,9.161939,1403,29.2,0.78,0.14,0.64,134,812,816,0,0,24.4,134,812,0,816,0.306,75.2,32.91,0.95,0.14,1018,3.8,287,1.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 16:00,23-06-2019,16:00,-134.2717,21.99167,121.9651,2.661005,-64.64109,285.1079,0.21775,0.039,296.7166,2.400574,-69.63058,282.6714,0.1735,-0.009,278.3167,24.95,25.40833,25.275,24.5,24.73333,24.91666,27.3,24.70833,22.75189,24.67056,23.0787,1403,29.9,0.82,0.143,0.64,142,839,931,0,3,23.9,488,238,0,712,0.307,70.23,19.78,0.95,0.14,1017,3.9,294,1.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 17:00,23-06-2019,17:00,230.1764,23.65,490.6822,2.51122,127.6322,283.0935,0.771,0.04025,332.2667,2.56903,102.5442,283.5781,0.705,-0.009,317.7167,27.8,28.09167,27.96667,27.225,27.7,27.63333,30.18333,27.46667,90.64645,92.98026,93.6629,1403,30.6,0.86,0.146,0.64,146,849,987,0,3,23.5,487,156,0,642,0.308,65.75,7.56,0.95,0.14,1017,4.1,304,1.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 18:00,23-06-2019,18:00,137.9887,24.59167,381.9784,2.407099,78.33772,282.6288,0.63075,0.042,326.05,2.301237,59.65102,281.5541,0.5365,-0.009,308.3,30.35,30.55833,30.48333,29.875,30.075,30.025,32.15833,29.76667,78.09678,76.29911,76.24693,1403,31,0.53,0.21,0.64,181,796,967,0,6,23.1,199,1,0,200,0.309,63.04,9.25,0.95,0.14,1016,4.2,314,1.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 19:00,23-06-2019,19:00,-129.7584,24.9,114.7851,2.689858,-60.70574,285.3922,0.2305,0.042,297.0667,2.514608,-69.05266,283.7411,0.1285,-0.009,283.1333,27.725,27.71667,27.60833,27.375,27.50833,27.4,29.5,27.20833,25.55074,25.02621,24.69872,1403,31.2,0.56,0.213,0.64,177,777,898,0,6,22.9,192,1,0,193,0.31,61.56,21.82,0.95,0.14,1016,4.3,323,1.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 20:00,23-06-2019,20:00,-197.7909,23.89166,0.1559,2.713133,-102.1705,285.0154,0.042,0.042,2.95,2.480015,-95.62041,282.9765,-0.02875,-0.009,2.433333,25.5,25.5,25.28333,25.2,25.3,25.05833,27.19167,24.925,-0.3611412,0.01871818,-0.05454152,1403,31.4,0.6,0.216,0.64,168,739,773,0,9,22.8,29,0,0,29,0.31,60.34,34.98,0.95,0.14,1015,4.3,333,1.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 21:00,23-06-2019,21:00,-200.4093,23.50833,0.0069,2.798446,-103.2682,285.853,0.042,0.042,0.2,2.635669,-97.14111,284.4347,-0.04075,-0.009,0.2,25.16667,25.13333,24.975,24.875,24.99167,24.725,26.81667,24.6,0,0,0,1403,31.2,0.64,0.215,0.64,151,677,603,0,9,22.6,19,0,0,19,0.309,60.39,48.13,0.95,0.14,1015,4.3,342,0.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 22:00,23-06-2019,22:00,-198.6552,23.2,0.0074,2.683933,-102.1107,284.8499,0.042,0.041,0.2,2.581573,-96.54446,283.9458,-0.03725,-0.009,0.2,24.94167,24.9,24.7,24.64166,24.725,24.50833,26.58333,24.33333,0,0.03743636,0,1403,31,0.67,0.21,0.64,126,576,404,0,6,22.5,136,6,0,139,0.309,60.45,61.11,0.95,0.14,1015,4.3,344,0.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
23-06-2019 23:00,23-06-2019,23:00,-197.0234,23.025,0.0077,2.619264,-101.3759,284.2681,0.042,0.0395,0.2,2.485765,-95.64755,283.0847,-0.03425,-0.009,0.2,24.825,24.80833,24.60833,24.53333,24.59167,24.38333,26.45,24.21667,0,0,-0.2727558,1403,30.5,0.69,0.204,0.64,89,396,200,7,7,22.4,130,80,7,152,0.308,62.08,73.8,0.95,0.14,1015,4.2,156,0.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 00:00,24-06-2019,00:00,-193.8666,22.31667,0.0069,2.414356,-99.08247,282.2664,0.042,0.03925,0.2,2.39643,-94.78416,282.1483,-0.038,-0.009,0.2,24.71667,24.66667,24.49167,24.44167,24.50833,24.28333,26.39166,24.1,0,0,-0.1091026,1403,29.4,0.72,0.196,0.64,27,74,32,7,7,23.1,28,1,7,28,0.308,69.05,85.95,0.95,0.14,1015,4.1,158,0.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 01:00,24-06-2019,01:00,-193.9991,23.59167,0.0261,2.456829,-99.78362,282.792,0.042,0.04,0.4,2.343694,-94.21552,281.7744,-0.02475,-0.009,0.2,25.53333,25.425,25.29167,25.23333,25.36667,25.1,27.15833,24.98333,0,0.05615453,-0.05455152,1403,28.2,0.75,0.189,0.64,0,0,0,0,0,24.1,0,0,0,0,0.308,78.54,97.75,0.95,0.14,1015,4,163,1.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 02:00,24-06-2019,02:00,-193.4085,22.7,0.0236,2.411242,-99.15817,282.2967,0.042,0.039,0.4,2.344446,-94.25028,281.7538,-0.03525,-0.009,0.2,24.9,24.825,24.61667,24.6,24.74167,24.5,26.55,24.39166,0,0.03743636,-0.1091055,1403,27.4,0.78,0.182,0.64,0,0,0,0,0,24.3,0,0,0,0,0.308,83.08,108.37,0.95,0.14,1016,4,172,1.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 03:00,24-06-2019,03:00,-193.7602,22.09167,0.0192,2.418212,-99.44163,282.5466,0.042,0.039,0.4,2.336436,-94.31855,281.8559,-0.057,-0.009,0.2,24.30833,24.2,24.075,24.00833,24.125,23.825,25.9,23.7,-0.2708559,0.01871818,-0.27278,1403,26.9,0.81,0.177,0.64,0,0,0,0,0,24.1,0,0,0,0,0.308,84.89,117.46,0.95,0.14,1016,4,183,2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 04:00,24-06-2019,04:00,-192.916,21.96667,0.0113,2.369636,-98.8563,282.0125,0.042,0.039,0.4,2.327811,-94.05968,281.6699,-0.04375,-0.009,0.4,23.8,23.73333,23.58333,23.56667,23.60833,23.33333,25.325,23.18333,0,0.05615453,-0.2182318,1403,26.4,0.83,0.175,0.64,0,0,0,0,0,24,0,0,0,0,0.309,86.52,124.25,0.95,0.14,1015,4.1,196,2.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 05:00,24-06-2019,05:00,-191.122,21.8,0.8282,2.352129,-98.67911,281.9439,0.042,0.039,14.5,2.192671,-92.44291,280.4896,-0.04525,-0.009,6.383333,23.58333,23.5,23.30833,23.3,23.4,23.05,25.1,22.91666,0,0.05615453,-0.05456373,1403,26.1,0.86,0.177,0.64,0,0,0,0,0,23.9,0,0,0,0,0.31,87.66,127.83,0.95,0.14,1015,4.2,210,2.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 06:00,24-06-2019,06:00,-114.7894,21.88333,111.8618,2.186699,-52.89185,280.704,0.232,0.039,304.5833,2.108813,-61.8976,279.8553,0.11275,-0.009,282.6,24.4,24.41666,24.2,24.09167,24.11667,23.925,25.88333,23.85,27.89816,26.84187,25.04192,1403,25.8,0.88,0.182,0.64,0,0,0,0,0,23.8,0,0,0,0,0.31,88.78,127.52,0.95,0.14,1015,4.3,224,2.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 07:00,24-06-2019,07:00,246.4021,24.30833,439.2654,2.47602,136.3571,283.0707,0.78675,0.042,335.6333,2.320736,110.045,281.4341,0.521,-0.009,314.6667,28.15833,28.55,28.14166,27.75833,27.85833,26.94167,28.46667,26.63333,135.9697,95.50723,99.35968,1403,25.5,0.9,0.186,0.64,0,0,0,0,0,23.7,0,0,0,0,0.31,89.89,123.4,0.95,0.14,1015,4.3,237,2.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 08:00,24-06-2019,08:00,1305.3847,27.11667,1465.9366,3.512312,680.9948,283.2705,2.385,0.042,343.3333,3.294754,624.3899,282.3039,1.89275,-0.01,336.0333,36.86666,38.13334,37.30833,36.64167,36.625,36.5,36.15833,35.73333,337.9379,301.6064,304.6331,1403,25.3,0.92,0.187,0.64,0,0,0,0,0,23.6,0,0,0,0,0.309,90.26,116.2,0.95,0.14,1015,4.4,251,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 09:00,24-06-2019,09:00,2384.362,28.99167,2532.927,5.216127,1221.044,286.5502,4.14475,0.045,332.2,4.959024,1163.318,284.7074,3.45725,-0.01175,331.1833,48.44167,50.01667,47.86666,47.925,48.13333,47.96666,48.55833,48.18333,545.3232,526.2703,528.5334,1403,25.1,0.93,0.184,0.64,0,0,0,0,0,23.5,0,0,0,0,0.308,90.71,106.84,0.95,0.14,1015,4.3,260,2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 10:00,24-06-2019,10:00,3246.753,31.58333,3423.7682,6.560434,1652.35,286.6297,5.66275,0.045,322.7333,6.37751,1594.403,285.8619,4.9195,-0.012,322.3,54.68333,56.72499,54.35,53.91667,54.41667,54.50833,54.99166,54.70833,733.5681,720.4811,720.3599,1403,25,0.95,0.179,0.64,0,0,0,0,0,23.5,0,0,0,0,0.308,91.35,96.04,0.95,0.14,1015,4.2,267,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 11:00,24-06-2019,11:00,3732.141,32.45,3919.9325,7.374384,1890.02,287.692,6.6605,0.045,312.4167,7.16515,1842.121,285.5612,5.8415,-0.012,313.0667,60.7,62.44167,59.53333,59.95833,60.36666,59.73333,61.13333,59.88333,857.8909,848.2121,844.1584,1403,25.8,0.96,0.177,0.64,37,162,53,0,0,23.9,37,162,0,53,0.308,89.29,84.16,0.95,0.14,1015,4.1,276,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 12:00,24-06-2019,12:00,3927.981,34.16667,4131.5529,7.724483,1984.819,288.3393,7.092499,0.0465,307.4167,7.54379,1943.162,286.4475,6.28775,-0.012,308.6333,64.65833,66.15,63.075,64.04166,64.11666,62.88333,64.85,63.21666,916.2153,910.199,902.8035,1403,26.4,0.98,0.176,0.64,87,476,235,0,0,24.3,87,476,0,235,0.307,88.18,71.89,0.95,0.14,1016,4.1,281,3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 13:00,24-06-2019,13:00,4011.848,34.8,4231.6669,7.934737,2030.071,289.6569,7.30125,0.048,305.8333,7.714967,1981.777,287.6731,6.52375,-0.012,304.6833,65.1,67.25833,64.15,64.65833,64.85833,63.88333,65.4,63.75833,939.9603,937.0159,927.3823,1403,27.9,1,0.174,0.64,115,643,445,0,0,24.6,115,643,0,445,0.306,82.5,59.14,0.95,0.14,1016,4,286,2.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 14:00,24-06-2019,14:00,3638.543,35.8,3854.6518,7.363262,1841.543,290.4698,6.60775,0.048,307.8833,7.077905,1797,286.8877,5.822,-0.012,310.75,61.96666,64.16666,61.38333,61.25833,61.58333,61.29167,62.075,61.14166,842.0007,837.2682,830.7715,1403,28.9,1.03,0.171,0.64,133,739,645,0,0,24.9,133,739,0,645,0.306,78.92,46.13,0.95,0.14,1016,3.9,286,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 15:00,24-06-2019,15:00,2824.298,36.75834,3055.4385,6.105204,1434.524,289.1493,5.214,0.048,313.3167,5.837853,1389.774,287.0246,4.427,-0.012,318.6333,58.60833,59.96666,57.95,57.98333,58.20833,57.69167,58.425,57.34999,648.6999,649.6386,647.3478,1403,29.6,1.43,0.149,0.64,133,815,816,0,0,24.8,133,815,0,816,0.306,75.29,32.97,0.96,0.14,1016,3.8,288,2.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 16:00,24-06-2019,16:00,2363.115,33.575,2558.4008,5.486362,1215,289.8315,4.0575,0.048,339.1833,5.058347,1148.115,286.4077,3.49225,-0.012,335,43.71666,44.3,43.28333,42.83333,42.7,42.25834,42.51667,41.73333,524.5576,511.0409,513.0013,1403,30.3,1.4,0.153,0.64,142,843,934,0,0,24.5,142,843,0,934,0.306,71.12,19.83,0.96,0.14,1016,3.7,293,2.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 17:00,24-06-2019,17:00,1210.2743,32.16667,1318.4528,3.952191,634.4221,288.9112,2.26425,0.045,342.3667,3.499406,575.8522,285.585,1.61225,-0.012,329.85,38.09167,38.58333,38.05,37.625,37.7,37.38334,37.71667,37.125,309.8592,285.8043,287.2346,1403,31,1.36,0.158,0.64,148,852,992,0,0,24,148,852,0,992,0.305,66.39,7.6,0.96,0.14,1016,3.7,301,2.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 18:00,24-06-2019,18:00,165.2755,31.06667,359.1481,3.108642,93.35542,288.2807,0.70675,0.045,321.2667,2.840651,71.92008,285.8082,0.40325,-0.012,300.6667,34.2,34.19167,34.13334,33.74166,34.03333,34.50833,34.55,34.15833,104.4601,88.25207,82.96523,1403,31.6,1.44,0.16,0.64,148,851,987,0,0,23.3,148,851,0,987,0.305,61.64,9.22,0.96,0.14,1015,3.7,312,2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 19:00,24-06-2019,19:00,-150.5437,29.28333,80.1501,2.968243,-73.04976,287.7444,0.202,0.045,288.75,2.703453,-77.49398,284.8295,0.04175,-0.009,269.5833,31.4,31.3,31.16667,31.04167,31.20833,31.18333,31.275,31.01666,19.77248,21.24513,20.28049,1403,32,1.35,0.163,0.64,146,832,919,0,0,22.6,146,832,0,919,0.305,57.71,21.78,0.96,0.14,1015,3.7,325,1.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 20:00,24-06-2019,20:00,-200.8802,27.7,0.1082,2.847345,-102.6161,286.0358,0.04225,0.042,2.433333,2.827394,-98.26413,285.7892,-0.0415,-0.009,1.916667,28.5,28.4,28.2,28.18333,28.40833,28.26667,28.325,28.2,-1.083424,0.1310273,0,1403,32.4,1.25,0.166,0.64,140,796,792,0,0,21.8,140,796,0,792,0.305,53.79,34.94,0.96,0.14,1014,3.7,344,0.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 21:00,24-06-2019,21:00,-201.4447,27.84167,0.0136,2.850815,-103.0395,286.1844,0.042,0.042,0.2,2.829352,-98.40515,285.9268,-0.00725,-0.009,0.2,28.01666,28.00833,27.80833,27.7,27.85,27.7,27.725,27.6,-0.3611412,0.1123091,0,1403,32.5,1.14,0.173,0.64,130,730,618,0,0,21.3,130,730,0,618,0.305,51.71,48.09,0.96,0.14,1014,3.8,22,0.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 22:00,24-06-2019,22:00,-200.9336,26.74167,0.0192,2.900956,-103.5806,286.5828,0.042,0.042,0.2,2.708776,-97.35297,284.9314,0.02075,-0.009,0.2,27.575,27.56667,27.35833,27.23333,27.33333,27.11667,27.25833,26.99167,-1.083424,0.01871818,0,1403,32.4,1.01,0.187,0.64,116,615,413,0,0,21.2,116,615,0,413,0.305,51.72,61.07,0.95,0.14,1014,3.8,184,0.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
24-06-2019 23:00,24-06-2019,23:00,-200.1605,26.5,0.0261,2.853325,-103.0014,286.1342,0.042,0.042,0.2,2.684996,-97.15908,284.6982,0.05525,-0.009,0.2,27.425,27.4,27.2,27.1,27.14166,27,27.00833,26.88333,-1.083424,0.01871818,-0.1090696,1403,31.7,0.87,0.209,0.64,89,405,202,0,0,22,89,405,0,202,0.305,56.48,73.76,0.95,0.14,1014,3.9,199,0.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
25-06-2019 00:00,25-06-2019,00:00,-197.5246,26.34167,0.0302,2.751284,-102.1241,285.2941,0.042,0.042,0.2,2.50506,-95.40047,283.1975,0.076,-0.009,0.2,27.26667,27.25,27.05833,26.9,27,26.85,26.9,26.7,-0.5417118,0.03743636,-0.2727019,1403,30.4,0.74,0.231,0.64,27,60,31,0,0,22.9,27,60,0,31,0.304,64.11,85.92,0.95,0.14,1014,3.9,189,0.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
25-06-2019 01:00,25-06-2019,01:00,-194.3445,25.35,0.0295,2.394635,-98.55315,282.1213,0.042,0.042,0.2,2.530867,-95.79134,283.4854,0.07225,-0.009,0.2,26.19167,26.10833,25.91666,26.00833,26.1,25.8,26.025,25.59167,0,0.07487272,-0.3817922,1403,29.4,0.65,0.246,0.64,0,0,0,0,0,23.5,0,0,0,0,0.304,70.74,97.73,0.95,0.14,1014,3.8,198,1.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
25-06-2019 02:00,25-06-2019,02:00,-195.9512,24.05,0.0267,2.577163,-100.5114,283.9093,0.042,0.042,0.2,2.484465,-95.43984,283.1836,0.0585,-0.009,0.2,25.68333,25.6,25.41666,25.5,25.475,25.225,25.5,25.06667,-1.083424,0.09359089,-0.545458,1403,28.5,0.58,0.256,0.64,0,0,0,0,0,24.1,0,0,0,0,0.304,77.1,108.35,0.95,0.14,1015,3.7,218,1.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
25-06-2019 03:00,25-06-2019,03:00,-195.8217,24.25833,0.0472,2.626486,-101.2711,284.321,0.042,0.0415,0.4,2.395343,-94.55057,282.3812,0.07825,-0.009,0.2,25.16667,25.14166,24.95833,24.9,24.95833,24.725,24.86667,24.55833,-0.6319971,0.03743636,-0.3818547,1403,27.7,0.53,0.257,0.64,0,0,0,0,0,24.1,0,0,0,0,0.303,80.86,117.45,0.94,0.14,1015,3.7,240,1.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
